Order ID,Customer Name,Gender,Age,Device used,City,Product Category,Purchase time,Payment mode,Order Date,Order Day,Amount spent by per user,Discount,Return item,Total Amount
ORD03443,Gary Lee,Male,40,Tablet,Chennai,Footwear,Night,Cash on Delivery,2025-01-15,Wednesday,17321.92,8410.34,No,8911.579999999998
ORD03444,Elaine Jones,Male,26,Mobile,Mumbai,Accessories,Night,Credit Card,2024-07-08,Monday,1070.92,105.64,No,965.2800000000001
ORD03445,Mrs. Jennifer Alexander,Male,19,Tablet,Hyderabad,Electronics,Evening,Credit Card,2025-03-30,Sunday,11408.94,1586.47,Yes,9822.470000000001
ORD03446,Ronnie Simmons,Male,37,Mobile,Pune,Electronics,Night,UPI,2024-06-11,Tuesday,17846.27,7142.83,No,10703.44
ORD03447,Amber Hernandez,Female,52,Tablet,Chennai,Books,Afternoon,Cash on Delivery,2024-06-23,Sunday,17567.8,2231.02,No,15336.779999999999
ORD03448,Nichole Moore,Female,56,Tablet,Delhi,Books,Night,Debit Card,2025-01-10,Friday,3271.74,1416.38,No,1855.3599999999997
ORD03449,Mr. Carl Smith,Male,41,Tablet,Bangalore,Accessories,Evening,UPI,2023-08-15,Tuesday,6669.12,2945.22,Yes,3723.9
ORD03450,Trevor Phillips,Male,54,Laptop,Pune,Electronics,Afternoon,UPI,2024-03-29,Friday,10627.91,1320.96,Yes,9306.95
ORD03451,John Mercado,Female,49,Tablet,Chennai,Clothing,Night,Debit Card,2024-04-27,Saturday,8229.4,2494.88,Yes,5734.5199999999995
ORD03452,Connie Klein,Male,33,Tablet,Delhi,Electronics,Evening,Debit Card,2023-12-20,Wednesday,8518.29,2108.61,No,6409.68
ORD03453,Mary Davis,Female,44,Laptop,Chennai,Home Decor,Night,UPI,2024-02-24,Saturday,2416.17,371.85,Yes,2044.3200000000002
ORD03454,Kim Butler,Male,20,Laptop,Mumbai,Electronics,Night,UPI,2023-10-25,Wednesday,7231.54,910.42,No,6321.12
ORD03455,Donna King,Female,43,Mobile,Delhi,Footwear,Evening,Cash on Delivery,2025-05-20,Tuesday,6387.24,1793.49,Yes,4593.75
ORD03456,Isaac King,Female,34,Mobile,Bangalore,Home Decor,Afternoon,Cash on Delivery,2024-02-01,Thursday,2698.43,513.3,Yes,2185.13
ORD03457,Heather Young,Female,22,Mobile,Hyderabad,Books,Night,Credit Card,2024-08-18,Sunday,2488.56,557.49,Yes,1931.07
ORD03458,Carolyn Lawrence,Male,42,Mobile,Delhi,Books,Afternoon,Net Banking,2025-01-04,Saturday,15096.06,905.17,No,14190.89
ORD03459,Michael Haynes,Female,39,Tablet,Kolkata,Footwear,Night,UPI,2025-06-04,Wednesday,18240.45,2352.15,No,15888.300000000001
ORD03460,Rachel Wood,Male,42,Tablet,Pune,Footwear,Afternoon,Net Banking,2023-12-05,Tuesday,9315.5,4610.12,Yes,4705.38
ORD03461,Brian Espinoza,Male,36,Tablet,Bangalore,Accessories,Evening,UPI,2023-11-15,Wednesday,19841.66,8560.09,No,11281.57
ORD03462,Melissa Lowe,Female,45,Mobile,Delhi,Clothing,Morning,Credit Card,2023-10-04,Wednesday,2307.96,1107.54,Yes,1200.42
ORD03463,Olivia Adams,Male,49,Mobile,Mumbai,Books,Night,Cash on Delivery,2024-04-06,Saturday,9695.74,1649.97,Yes,8045.7699999999995
ORD03464,Caleb Stanley,Male,59,Tablet,Pune,Home Decor,Afternoon,Net Banking,2024-08-07,Wednesday,16057.93,2477.57,No,13580.36
ORD03465,Tiffany Rodriguez,Male,55,Laptop,Pune,Accessories,Night,Credit Card,2024-05-07,Tuesday,19606.89,6146.07,No,13460.82
ORD03466,Brandon Hendricks,Male,56,Tablet,Delhi,Home Decor,Evening,Credit Card,2025-01-27,Monday,11100.12,902.83,No,10197.29
ORD03467,Sandra Burns,Female,19,Mobile,Bangalore,Books,Evening,Cash on Delivery,2025-05-16,Friday,5804.2,2566.75,No,3237.45
ORD03468,Robert Riley,Female,20,Mobile,Kolkata,Home Decor,Afternoon,Net Banking,2025-05-03,Saturday,18595.07,3697.14,No,14897.93
ORD03469,Dylan Johnson,Male,37,Mobile,Chennai,Footwear,Evening,UPI,2025-02-07,Friday,12454.61,2792.81,No,9661.800000000001
ORD03470,Kevin Jenkins,Female,26,Mobile,Kolkata,Accessories,Night,UPI,2025-02-26,Wednesday,16972.45,1844.8,No,15127.650000000001
ORD03471,Juan Rose,Male,50,Mobile,Delhi,Electronics,Night,Credit Card,2024-11-29,Friday,13143.04,3299.86,No,9843.18
ORD03472,John Johnson,Female,47,Tablet,Kolkata,Footwear,Evening,Cash on Delivery,2024-01-31,Wednesday,4090.43,780.74,Yes,3309.6899999999996
ORD03473,Brooke Lester,Female,31,Tablet,Mumbai,Clothing,Night,UPI,2023-08-09,Wednesday,18234.21,5132.46,No,13101.75
ORD03474,Thomas Wood,Male,20,Mobile,Delhi,Home Decor,Morning,Net Banking,2025-01-24,Friday,11345.62,5396.82,Yes,5948.800000000001
ORD03475,Sean Hoover,Female,58,Tablet,Bangalore,Home Decor,Night,Credit Card,2024-08-13,Tuesday,14884.51,2347.78,No,12536.73
ORD03476,Richard Joseph,Female,53,Laptop,Delhi,Accessories,Evening,Debit Card,2024-06-28,Friday,12697.51,5726.1,Yes,6971.41
ORD03477,Kyle Richards,Female,40,Mobile,Pune,Books,Afternoon,Debit Card,2025-04-10,Thursday,9926.17,3509.16,No,6417.01
ORD03478,Cathy Johnson,Female,43,Tablet,Hyderabad,Books,Morning,Debit Card,2024-05-10,Friday,1441.42,161.92,No,1279.5
ORD03479,Raymond Carter,Female,35,Tablet,Hyderabad,Accessories,Night,Credit Card,2024-01-18,Thursday,16644.81,3391.27,Yes,13253.54
ORD03480,Janice Medina,Male,51,Laptop,Delhi,Accessories,Evening,Credit Card,2025-05-01,Thursday,18681.02,8802.57,No,9878.45
ORD03481,Calvin Wilson,Male,25,Laptop,Delhi,Electronics,Evening,Net Banking,2023-07-17,Monday,5527.0,1226.01,Yes,4300.99
ORD03482,Mitchell Miller,Male,55,Tablet,Mumbai,Electronics,Night,UPI,2025-03-09,Sunday,16104.77,2055.1,No,14049.67
ORD03483,Steven Hall,Female,31,Tablet,Pune,Accessories,Evening,Debit Card,2025-03-09,Sunday,5202.92,2601.43,No,2601.4900000000002
ORD03484,Rita Gilmore,Female,53,Tablet,Pune,Accessories,Night,Net Banking,2023-11-25,Saturday,592.27,154.55,Yes,437.71999999999997
ORD03485,Kimberly Chan MD,Male,39,Mobile,Mumbai,Footwear,Morning,Debit Card,2024-06-04,Tuesday,2187.65,749.07,Yes,1438.58
ORD03486,Chloe Johnson,Male,28,Laptop,Hyderabad,Books,Morning,Cash on Delivery,2023-12-01,Friday,8477.44,1972.19,Yes,6505.25
ORD03487,Regina Riley,Male,52,Laptop,Bangalore,Accessories,Afternoon,Cash on Delivery,2023-08-07,Monday,19858.64,8400.7,No,11457.939999999999
ORD03488,Katherine Mendez,Female,22,Laptop,Bangalore,Home Decor,Afternoon,Credit Card,2024-11-03,Sunday,15486.45,782.43,Yes,14704.02
ORD03489,Deanna Nelson,Male,48,Mobile,Pune,Accessories,Morning,Net Banking,2024-09-08,Sunday,1409.54,226.49,Yes,1183.05
ORD03490,Tracy Rollins DDS,Female,45,Tablet,Mumbai,Clothing,Morning,Net Banking,2023-11-23,Thursday,16110.69,6565.33,Yes,9545.36
ORD03491,Jessica Myers DDS,Male,35,Tablet,Bangalore,Books,Afternoon,Net Banking,2024-07-28,Sunday,10088.3,1886.62,No,8201.68
ORD03492,Mrs. Barbara Coleman DVM,Female,29,Tablet,Hyderabad,Footwear,Morning,Net Banking,2025-05-08,Thursday,16069.65,5671.61,No,10398.04
ORD03493,Austin Stone,Female,43,Laptop,Hyderabad,Clothing,Night,Net Banking,2024-06-21,Friday,8205.76,2910.11,Yes,5295.65
ORD03494,Jennifer White,Male,50,Mobile,Hyderabad,Books,Evening,Net Banking,2025-03-29,Saturday,9794.27,2032.42,Yes,7761.85
ORD03495,Michael Cox,Male,37,Laptop,Pune,Clothing,Afternoon,Credit Card,2023-07-18,Tuesday,4125.1,2016.08,No,2109.0200000000004
ORD03496,William Schmitt,Male,21,Mobile,Mumbai,Accessories,Night,UPI,2024-12-27,Friday,7233.61,3463.91,No,3769.7
ORD03497,William Chavez,Female,32,Mobile,Delhi,Books,Morning,Net Banking,2024-04-22,Monday,15192.97,6365.97,Yes,8827.0
ORD03498,Mark Brown,Female,32,Laptop,Delhi,Home Decor,Evening,Debit Card,2023-11-29,Wednesday,13122.27,2260.88,No,10861.39
ORD03499,Hunter Smith,Female,41,Mobile,Mumbai,Footwear,Afternoon,Net Banking,2023-10-16,Monday,15321.1,4728.71,Yes,10592.39
ORD03500,William Foster,Male,40,Mobile,Hyderabad,Accessories,Night,Cash on Delivery,2025-04-02,Wednesday,18648.72,2561.5,No,16087.220000000001
ORD03501,Courtney Benjamin,Female,32,Mobile,Bangalore,Clothing,Afternoon,Cash on Delivery,2023-11-15,Wednesday,18901.69,6874.89,Yes,12026.8
ORD03502,Hunter Arnold,Male,47,Mobile,Pune,Clothing,Night,Debit Card,2023-12-26,Tuesday,4131.65,1602.72,Yes,2528.9299999999994
ORD03503,Jeffrey Sweeney,Male,20,Mobile,Pune,Clothing,Night,Credit Card,2024-06-18,Tuesday,634.66,229.63,No,405.03
ORD03504,Krista Spears,Male,59,Mobile,Bangalore,Electronics,Afternoon,Net Banking,2024-06-08,Saturday,717.24,99.61,Yes,617.63
ORD03505,Cheryl Haynes,Male,25,Tablet,Kolkata,Books,Afternoon,Cash on Delivery,2024-07-05,Friday,5978.15,1371.27,Yes,4606.879999999999
ORD03506,Linda Price,Male,41,Tablet,Hyderabad,Books,Morning,UPI,2025-05-30,Friday,9562.43,2371.0,No,7191.43
ORD03507,Michelle Gonzales,Male,48,Laptop,Chennai,Accessories,Night,Cash on Delivery,2024-09-06,Friday,822.97,403.06,No,419.91
ORD03508,Steven Golden,Female,41,Tablet,Bangalore,Footwear,Evening,Debit Card,2024-01-13,Saturday,2369.25,640.31,Yes,1728.94
ORD03509,John Carter,Female,57,Tablet,Mumbai,Home Decor,Evening,Credit Card,2024-10-10,Thursday,6802.57,2523.62,No,4278.95
ORD03510,Kimberly Charles,Male,59,Tablet,Hyderabad,Books,Evening,Cash on Delivery,2023-10-20,Friday,4481.48,1687.83,Yes,2793.6499999999996
ORD03511,Kelly Bishop,Male,58,Tablet,Delhi,Clothing,Night,Cash on Delivery,2024-02-07,Wednesday,18248.48,4761.71,Yes,13486.77
ORD03512,Joseph Jones,Male,23,Tablet,Bangalore,Electronics,Afternoon,Debit Card,2024-04-02,Tuesday,2344.76,655.16,No,1689.6000000000004
ORD03513,Elizabeth Jones,Female,41,Mobile,Kolkata,Accessories,Morning,Debit Card,2023-09-10,Sunday,6966.63,1590.17,No,5376.46
ORD03514,Scott Silva IV,Female,58,Tablet,Pune,Electronics,Night,Net Banking,2024-12-28,Saturday,4851.5,892.43,No,3959.07
ORD03515,Derrick Johnson,Female,23,Laptop,Pune,Books,Night,Debit Card,2023-09-23,Saturday,3275.35,1023.9,Yes,2251.45
ORD03516,Stephen Mcdonald,Male,32,Tablet,Bangalore,Clothing,Evening,Debit Card,2023-10-09,Monday,17202.07,3810.43,Yes,13391.64
ORD03517,Marissa Gregory,Male,38,Laptop,Chennai,Home Decor,Afternoon,Net Banking,2025-03-29,Saturday,6251.65,1923.9,No,4327.75
ORD03518,Michael Gaines,Male,56,Tablet,Bangalore,Books,Evening,Cash on Delivery,2024-02-09,Friday,6136.09,861.99,No,5274.1
ORD03519,Jessica Cannon,Female,36,Laptop,Bangalore,Home Decor,Evening,Debit Card,2024-12-19,Thursday,1952.49,148.77,No,1803.72
ORD03520,Allison Wade,Male,20,Mobile,Mumbai,Accessories,Morning,Credit Card,2025-02-08,Saturday,13412.64,5114.72,No,8297.919999999998
ORD03521,Tina Cline,Male,42,Tablet,Hyderabad,Clothing,Afternoon,UPI,2024-07-06,Saturday,14848.69,5131.19,No,9717.5
ORD03522,Monica Diaz,Male,29,Mobile,Kolkata,Clothing,Evening,Cash on Delivery,2025-04-28,Monday,9314.34,2830.87,Yes,6483.47
ORD03523,Richard Greene,Female,60,Laptop,Delhi,Electronics,Morning,Credit Card,2025-06-25,Wednesday,12262.56,2281.62,No,9980.939999999999
ORD03524,Eric Thompson,Female,19,Tablet,Hyderabad,Clothing,Afternoon,Net Banking,2024-04-04,Thursday,6536.06,3044.42,No,3491.6400000000003
ORD03525,Christopher Cole,Male,60,Laptop,Chennai,Footwear,Evening,UPI,2025-06-25,Wednesday,2281.63,1132.31,Yes,1149.3200000000002
ORD03526,Linda Williams,Male,56,Mobile,Hyderabad,Electronics,Night,UPI,2024-07-02,Tuesday,18348.19,7284.66,No,11063.529999999999
ORD03527,Evan Nguyen,Male,18,Laptop,Bangalore,Home Decor,Afternoon,UPI,2025-03-08,Saturday,8660.1,4179.49,No,4480.610000000001
ORD03528,Stephen Burke,Female,49,Mobile,Kolkata,Clothing,Night,Cash on Delivery,2024-12-14,Saturday,17702.57,6813.54,No,10889.029999999999
ORD03529,Margaret Benjamin,Male,50,Tablet,Delhi,Accessories,Evening,Net Banking,2025-05-11,Sunday,9016.49,4177.12,Yes,4839.37
ORD03530,Wendy Jones,Male,46,Tablet,Pune,Footwear,Night,Net Banking,2024-01-11,Thursday,2266.13,652.42,Yes,1613.71
ORD03531,Sheri Miller,Female,35,Mobile,Pune,Footwear,Evening,Credit Card,2024-12-11,Wednesday,12321.49,2852.11,No,9469.38
ORD03532,Stacey White,Male,50,Mobile,Hyderabad,Clothing,Evening,Credit Card,2024-09-04,Wednesday,3421.04,240.45,No,3180.59
ORD03533,Willie Wilson,Female,43,Tablet,Kolkata,Clothing,Evening,Debit Card,2024-11-03,Sunday,6314.32,2801.6,No,3512.72
ORD03534,Sarah Novak,Female,51,Laptop,Chennai,Footwear,Afternoon,Credit Card,2024-09-13,Friday,4139.96,397.25,No,3742.71
ORD03535,Marcus Davidson,Female,20,Mobile,Chennai,Home Decor,Morning,Credit Card,2023-10-18,Wednesday,10661.7,749.02,No,9912.68
ORD03536,Jennifer Combs,Female,44,Tablet,Bangalore,Home Decor,Night,Credit Card,2025-06-03,Tuesday,18141.85,5702.57,Yes,12439.279999999999
ORD03537,Kelly Wyatt,Male,48,Laptop,Bangalore,Home Decor,Evening,Net Banking,2024-08-05,Monday,8891.1,4101.49,Yes,4789.610000000001
ORD03538,Amy Kaiser,Male,45,Mobile,Mumbai,Clothing,Morning,UPI,2024-12-19,Thursday,1363.45,531.13,No,832.32
ORD03539,Robert Anderson,Female,40,Tablet,Pune,Home Decor,Morning,Cash on Delivery,2025-02-01,Saturday,18107.35,1267.27,No,16840.079999999998
ORD03540,Brian Wells,Male,38,Tablet,Chennai,Clothing,Afternoon,Debit Card,2024-06-23,Sunday,7769.73,3343.25,No,4426.48
ORD03541,Christopher Vaughn,Female,18,Mobile,Pune,Clothing,Evening,UPI,2023-09-24,Sunday,15109.56,5966.6,Yes,9142.96
ORD03542,Cheryl Richards,Male,55,Laptop,Pune,Home Decor,Afternoon,Cash on Delivery,2025-01-13,Monday,725.45,359.96,Yes,365.49000000000007
ORD03543,Jason Alexander,Male,29,Laptop,Pune,Footwear,Night,Credit Card,2023-09-26,Tuesday,19280.62,1767.82,No,17512.8
ORD03544,Jeff Palmer,Male,42,Tablet,Kolkata,Electronics,Evening,Cash on Delivery,2024-03-04,Monday,11579.98,3593.03,Yes,7986.949999999999
ORD03545,Brandon Cooley,Female,58,Tablet,Bangalore,Electronics,Evening,UPI,2025-05-13,Tuesday,2855.88,264.74,Yes,2591.1400000000003
ORD03546,Stephanie Medina,Female,52,Laptop,Delhi,Books,Night,Net Banking,2024-07-31,Wednesday,1997.66,106.88,Yes,1890.7800000000002
ORD03547,Melissa Diaz,Female,57,Mobile,Chennai,Clothing,Afternoon,Cash on Delivery,2025-04-25,Friday,18189.86,8720.21,No,9469.650000000001
ORD03548,Michael Stewart,Male,49,Tablet,Delhi,Books,Night,Credit Card,2024-04-04,Thursday,3497.12,1104.9,Yes,2392.22
ORD03549,Tammy Gibson,Male,22,Mobile,Bangalore,Books,Evening,Debit Card,2024-10-11,Friday,19253.55,1327.36,No,17926.19
ORD03550,Joseph Perry,Male,60,Mobile,Pune,Clothing,Night,Credit Card,2024-12-13,Friday,18744.86,4911.77,No,13833.09
ORD03551,John James,Female,42,Mobile,Kolkata,Home Decor,Evening,Cash on Delivery,2024-03-14,Thursday,634.65,145.81,Yes,488.84
ORD03552,Joseph Kim,Male,44,Tablet,Mumbai,Accessories,Morning,Debit Card,2025-05-01,Thursday,18378.58,9145.27,No,9233.310000000001
ORD03553,Andrew Fritz,Male,45,Laptop,Hyderabad,Accessories,Morning,Debit Card,2024-02-22,Thursday,2648.26,793.06,Yes,1855.2000000000003
ORD03554,Anthony Scott,Male,52,Mobile,Delhi,Accessories,Afternoon,Debit Card,2024-09-03,Tuesday,17558.63,5733.97,Yes,11824.66
ORD03555,Alan Shannon,Male,21,Mobile,Bangalore,Footwear,Night,Cash on Delivery,2025-06-22,Sunday,14552.54,1616.0,No,12936.54
ORD03556,Scott Thomas,Male,32,Mobile,Pune,Footwear,Evening,Cash on Delivery,2023-08-31,Thursday,8894.26,3078.73,Yes,5815.530000000001
ORD03557,Alexander Hart,Male,55,Tablet,Hyderabad,Accessories,Morning,Cash on Delivery,2024-11-05,Tuesday,15374.8,6720.02,Yes,8654.779999999999
ORD03558,Sally Juarez,Female,40,Mobile,Bangalore,Clothing,Morning,Credit Card,2023-07-20,Thursday,3249.14,234.03,Yes,3015.1099999999997
ORD03559,David Hicks,Female,18,Tablet,Delhi,Home Decor,Evening,Credit Card,2025-06-18,Wednesday,18857.78,8495.06,Yes,10362.72
ORD03560,Christopher Mendoza,Female,34,Tablet,Pune,Home Decor,Morning,Cash on Delivery,2025-05-26,Monday,14178.65,5122.84,No,9055.81
ORD03561,Frank Dawson,Male,34,Mobile,Pune,Books,Afternoon,UPI,2025-05-20,Tuesday,8784.62,1726.68,No,7057.9400000000005
ORD03562,Diane Jimenez,Female,19,Laptop,Delhi,Books,Evening,Cash on Delivery,2025-02-05,Wednesday,1177.26,497.35,No,679.91
ORD03563,Donna Clark,Female,39,Laptop,Hyderabad,Books,Afternoon,Cash on Delivery,2024-02-29,Thursday,12934.72,5970.0,No,6964.719999999999
ORD03564,Matthew David,Male,49,Laptop,Mumbai,Books,Evening,Credit Card,2024-02-25,Sunday,6448.46,2252.58,Yes,4195.88
ORD03565,Cindy Gray,Female,57,Laptop,Hyderabad,Accessories,Night,Net Banking,2025-03-20,Thursday,3993.26,1723.44,No,2269.82
ORD03566,Andrew Newton,Female,43,Laptop,Chennai,Electronics,Evening,Debit Card,2024-04-11,Thursday,1375.48,310.63,No,1064.85
ORD03567,Summer Ingram,Female,26,Tablet,Kolkata,Home Decor,Morning,Net Banking,2025-03-23,Sunday,19789.96,6976.62,No,12813.34
ORD03568,Philip Rowland,Female,55,Mobile,Mumbai,Accessories,Night,Debit Card,2025-01-16,Thursday,12370.63,3101.26,No,9269.369999999999
ORD03569,Jillian Gomez,Male,25,Laptop,Hyderabad,Clothing,Night,Net Banking,2024-05-10,Friday,653.62,88.46,Yes,565.16
ORD03570,Kevin Richardson,Female,43,Tablet,Chennai,Accessories,Night,Net Banking,2024-01-19,Friday,13184.1,1400.43,No,11783.67
ORD03571,Megan Wheeler,Female,28,Laptop,Kolkata,Home Decor,Evening,Credit Card,2023-10-09,Monday,3583.67,1625.48,No,1958.19
ORD03572,Ms. Sara Mcintosh DDS,Male,31,Mobile,Kolkata,Clothing,Evening,Debit Card,2025-04-13,Sunday,5833.57,2814.47,No,3019.1
ORD03573,Steven Campbell,Male,39,Tablet,Hyderabad,Electronics,Morning,Cash on Delivery,2024-08-29,Thursday,6760.07,2883.93,No,3876.14
ORD03574,Sue Simon,Female,22,Laptop,Mumbai,Electronics,Evening,Credit Card,2025-01-06,Monday,7119.84,837.22,No,6282.62
ORD03575,Benjamin Anderson,Male,39,Mobile,Pune,Electronics,Afternoon,Credit Card,2024-03-15,Friday,10543.19,2289.56,No,8253.630000000001
ORD03576,Jacob Hill,Male,39,Tablet,Pune,Books,Afternoon,UPI,2024-10-18,Friday,13445.69,2137.73,Yes,11307.960000000001
ORD03577,Dwayne Becker,Male,18,Tablet,Delhi,Clothing,Evening,UPI,2023-09-22,Friday,17837.57,2707.73,Yes,15129.84
ORD03578,Tommy Francis,Female,59,Mobile,Bangalore,Electronics,Night,Cash on Delivery,2025-04-20,Sunday,4837.69,1754.15,Yes,3083.5399999999995
ORD03579,Joshua Stevens,Female,48,Tablet,Pune,Books,Afternoon,UPI,2024-06-09,Sunday,1380.08,161.28,Yes,1218.8
ORD03580,Brandon Johnson,Female,51,Mobile,Mumbai,Electronics,Afternoon,Net Banking,2024-10-10,Thursday,12642.82,3851.41,Yes,8791.41
ORD03581,Paul Gregory,Male,59,Mobile,Delhi,Accessories,Night,Debit Card,2023-10-28,Saturday,17299.55,2130.98,No,15168.57
ORD03582,James Santiago,Female,47,Tablet,Pune,Books,Night,Debit Card,2025-03-14,Friday,13746.01,2924.19,No,10821.82
ORD03583,Austin Henry,Female,36,Laptop,Pune,Clothing,Night,Debit Card,2024-09-14,Saturday,15461.27,2863.87,Yes,12597.400000000001
ORD03584,Rachel Moody,Male,49,Tablet,Mumbai,Footwear,Evening,UPI,2025-03-21,Friday,15083.11,1624.72,No,13458.390000000001
ORD03585,Amy Greene,Male,38,Mobile,Delhi,Home Decor,Afternoon,Cash on Delivery,2024-01-08,Monday,992.22,70.18,Yes,922.04
ORD03586,Matthew Grant II,Female,39,Laptop,Mumbai,Books,Afternoon,Cash on Delivery,2025-04-24,Thursday,19262.58,2339.96,No,16922.620000000003
ORD03587,Laurie King,Female,43,Laptop,Hyderabad,Home Decor,Night,Credit Card,2025-03-19,Wednesday,10879.4,3189.31,No,7690.09
ORD03588,Justin Buck,Female,38,Tablet,Kolkata,Books,Night,Credit Card,2024-06-13,Thursday,14597.7,1579.79,No,13017.91
ORD03589,Catherine Reyes,Female,31,Mobile,Kolkata,Clothing,Night,Cash on Delivery,2023-07-23,Sunday,7518.2,1017.3,No,6500.9
ORD03590,Melanie Durham,Male,43,Mobile,Delhi,Accessories,Morning,Net Banking,2023-11-14,Tuesday,16907.24,6261.47,Yes,10645.77
ORD03591,Marissa Baker,Female,34,Mobile,Delhi,Accessories,Morning,Credit Card,2025-03-04,Tuesday,16202.75,1405.24,No,14797.51
ORD03592,Benjamin Garner,Female,27,Tablet,Pune,Books,Night,UPI,2023-12-16,Saturday,7374.28,1899.71,No,5474.57
ORD03593,Michael Hoover,Male,31,Mobile,Chennai,Books,Night,Credit Card,2024-09-02,Monday,16310.09,5832.27,No,10477.82
ORD03594,Daniel Reed,Male,32,Mobile,Bangalore,Books,Night,Debit Card,2023-11-13,Monday,12633.31,5418.43,No,7214.879999999999
ORD03595,Gary Smith,Male,23,Mobile,Pune,Electronics,Afternoon,UPI,2024-05-28,Tuesday,4912.59,912.21,No,4000.38
ORD03596,Luis Nelson,Female,52,Tablet,Bangalore,Books,Night,Credit Card,2024-07-05,Friday,14806.4,4228.29,Yes,10578.11
ORD03597,Cory Pennington,Female,50,Laptop,Delhi,Accessories,Afternoon,Credit Card,2024-04-17,Wednesday,7643.94,2414.29,No,5229.65
ORD03598,Dylan Bell,Female,31,Laptop,Hyderabad,Clothing,Afternoon,Net Banking,2024-12-17,Tuesday,18108.94,5659.35,Yes,12449.589999999998
ORD03599,John Waters,Male,31,Mobile,Mumbai,Clothing,Afternoon,Debit Card,2024-04-16,Tuesday,17483.4,3403.53,Yes,14079.87
ORD03600,Reginald Gutierrez,Female,18,Laptop,Hyderabad,Clothing,Morning,UPI,2024-01-12,Friday,14770.8,6577.0,Yes,8193.8
ORD03601,Tiffany Estrada,Female,53,Laptop,Bangalore,Home Decor,Night,Net Banking,2025-06-18,Wednesday,5488.85,1408.27,Yes,4080.5800000000004
ORD03602,Christopher Hill,Female,42,Laptop,Pune,Footwear,Night,Credit Card,2024-01-19,Friday,572.77,277.87,No,294.9
ORD03603,Kirk Scott,Male,28,Tablet,Pune,Clothing,Morning,Debit Card,2024-04-13,Saturday,15855.15,5394.85,Yes,10460.3
ORD03604,William Hoffman,Male,55,Mobile,Pune,Books,Night,Cash on Delivery,2024-05-23,Thursday,3718.14,1115.51,No,2602.63
ORD03605,Jennifer Chung,Female,26,Laptop,Bangalore,Accessories,Afternoon,Cash on Delivery,2025-05-16,Friday,4516.81,1954.51,No,2562.3
ORD03606,Jacqueline Smith,Female,59,Tablet,Pune,Home Decor,Afternoon,Credit Card,2025-06-14,Saturday,18052.61,4159.3,No,13893.310000000001
ORD03607,Mark Jackson,Male,35,Tablet,Bangalore,Clothing,Morning,Debit Card,2023-10-12,Thursday,4446.5,1529.79,No,2916.71
ORD03608,Jennifer Roman,Male,39,Tablet,Pune,Accessories,Evening,Cash on Delivery,2023-11-08,Wednesday,17626.49,5342.41,Yes,12284.080000000002
ORD03609,Amanda Frey,Female,45,Laptop,Delhi,Clothing,Evening,Debit Card,2024-06-20,Thursday,2807.86,1243.36,Yes,1564.5000000000002
ORD03610,Jason Johnson,Female,53,Tablet,Delhi,Home Decor,Morning,UPI,2024-05-02,Thursday,11402.67,4294.55,Yes,7108.12
ORD03611,David Cobb,Female,34,Tablet,Chennai,Electronics,Morning,Net Banking,2025-02-23,Sunday,14668.92,4557.97,No,10110.95
ORD03612,Alexis Smith,Female,54,Laptop,Mumbai,Electronics,Afternoon,Net Banking,2023-09-29,Friday,11689.26,1622.47,Yes,10066.79
